risk,cause,location_name,year,deaths_count_all_age,deaths_count_lower,deaths_count_upper,deaths_asr,deaths_asr_lower,deaths_asr_upper,dalys_asdr,dalys_asdr_lower,dalys_asdr_upper,deaths_count_from_age_sex_sum,deaths_count_difference_vs_baseline,dalys_count_from_age_sex_sum,dalys_count_ui_note,population_total_from_age_sex
pm25,copd,Republic of Korea,2020,1578.8926708174133,1076.0048715685668,2552.4345234342727,1.8676598980881414,1.2622037328712048,3.002837525525358,56.059478071565195,40.838659505611844,75.03406285688585,1578.8926708174133,0.0,50159.46043532704,point_estimate_sum_from_age_sex_only,52256106.61344889
pm25,copd,Republic of Korea,2021,1688.7021105781298,1146.74646886102,2762.2330398911786,1.9228599971488323,1.296796193760609,3.123531567589136,56.76504219474201,41.329993552293885,76.03558624255136,1688.70211057813,2.2737367544323206e-13,52358.25237287182,point_estimate_sum_from_age_sex_only,52083507.14753975
pm25,lri,China,1990,38679.263724863245,12542.135219707496,75331.1363789239,4.41875514098979,1.4179691620685717,8.634334915708177,257.0839285923611,83.80134546655188,504.510610923929,38679.263724863216,-2.9103830456733704e-11,2706501.8981486736,point_estimate_sum_from_age_sex_only,1179137926.6356304
pm25,lri,China,1991,38082.47869543282,13149.411336498397,68562.94058402439,4.396467710702473,1.49425792182296,8.0331322403484,254.80807826499733,89.80928399047879,456.8472142362961,38082.4786954328,-2.1827872842550278e-11,2622825.3823070684,point_estimate_sum_from_age_sex_only,1195421731.321272
pm25,lri,China,1992,37478.40231248412,13110.429421129676,62326.85076572736,4.397493063092761,1.5232136723953997,7.3829464650242596,253.84149846563324,90.31244583145146,424.13976805996816,37478.40231248411,-7.275957614183426e-12,2534839.52981331,point_estimate_sum_from_age_sex_only,1208692895.275579
pm25,lri,China,1993,36668.89091706938,12949.211470800183,60978.102974044115,4.377120789664436,1.5404375954130287,7.335388398045897,250.53444694599696,89.3995044610891,421.72819000464636,36668.89091706936,-2.1827872842550278e-11,2427976.006357345,point_estimate_sum_from_age_sex_only,1219474323.7789443
pm25,lri,China,1994,35945.51178346984,13101.674505270006,62721.32289306992,4.365566777435712,1.5877125726300787,7.673821713795026,247.8850131502132,91.73578089232551,435.20268565042903,35945.5117834698,-3.637978807091713e-11,2328302.6064418037,point_estimate_sum_from_age_sex_only,1228214142.290209
pm25,lri,China,1995,34896.98456076038,13383.949216232268,64199.58016221732,4.31916135598044,1.6692233022232232,7.970812407861583,242.6012877399571,94.0422808010025,448.06552279154016,34896.984560760364,-1.4551915228366852e-11,2201808.3830160587,point_estimate_sum_from_age_sex_only,1235265259.5297866
pm25,lri,China,1996,33619.69339302342,13867.212786822984,55844.61433665762,4.24716934959784,1.766238154040196,7.013227299845111,234.75077832933516,97.59932082969256,397.90835714370917,33619.69339302342,0.0,2052575.2223417724,point_estimate_sum_from_age_sex_only,1240973039.4398258
pm25,lri,China,1997,32476.15442605236,13563.97631789089,52662.05070487511,4.1840232208555825,1.7349679122614494,6.782924511810525,227.0933242795394,98.31871349550042,364.10337047056373,32476.154426052362,3.637978807091713e-12,1911086.7235116363,point_estimate_sum_from_age_sex_only,1245681193.724642
pm25,lri,China,1998,31484.058154205984,13310.032372632864,50336.78780615112,4.116404888423066,1.7457209997717178,6.563549724412909,219.11867264042775,92.90322959643427,354.38778431674274,31484.058154206,1.4551915228366852e-11,1783505.9272753343,point_estimate_sum_from_age_sex_only,1249830500.791358
pm25,lri,China,1999,30579.009823557975,12797.787636335093,48402.41601825687,4.036034307278522,1.7012523300246762,6.435639474241508,210.24774322528867,89.7795984076575,338.3582739771086,30579.00982355798,3.637978807091713e-12,1664742.397889998,point_estimate_sum_from_age_sex_only,1253884290.5004425
pm25,lri,China,2000,29971.89245594736,12113.77130937394,49086.792039285676,3.9690697690256576,1.613428903342621,6.485907526128158,201.82597357662232,83.95768784696172,330.3938527244224,29971.892455947367,7.275957614183426e-12,1569402.2523150218,point_estimate_sum_from_age_sex_only,1258333212.7453017
pm25,lri,China,2001,29316.722649863787,12042.27872057568,45966.88665089525,3.8635750567042937,1.597136735957032,6.110625007698281,192.2063869409682,79.85312205073961,300.26811905848876,29316.722649863787,0.0,1482541.9491588185,point_estimate_sum_from_age_sex_only,1263711681.3079967
pm25,lri,China,2002,28472.045828724655,11738.925912857794,42439.668049887536,3.7150141319885015,1.5270344674858518,5.597360540803428,181.01438998333475,73.69833394189506,275.3677774265103,28472.04582872464,-1.4551915228366852e-11,1389940.2020275702,point_estimate_sum_from_age_sex_only,1269927203.0337374
pm25,lri,China,2003,27992.20400063535,11274.3550228106,42368.26965433779,3.609969039976431,1.45280714139432,5.468549132662812,170.32443620299452,68.67325148090916,253.4673705623495,27992.20400063533,-1.8189894035458565e-11,1308483.8169000684,point_estimate_sum_from_age_sex_only,1276870213.8140824
pm25,lri,China,2004,27481.66770205413,10829.550754770971,40673.735114879564,3.4659478332792086,1.364680407759836,5.12537473300628,157.52273385948783,61.7570676062827,232.1860112020565,27481.667702054106,-2.1827872842550278e-11,1222061.170521112,point_estimate_sum_from_age_sex_only,1284501297.4646666
pm25,lri,China,2005,26965.38963316815,10505.159805924082,40711.13690299603,3.292991144476707,1.2836990668520096,4.9735622285976975,144.6047282021789,56.40096159897602,218.1536308969146,26965.389633168168,1.8189894035458565e-11,1144655.2125388263,point_estimate_sum_from_age_sex_only,1292848035.2128522
pm25,lri,China,2006,26231.18736784439,10365.20310269764,39698.107674167186,3.076004291848956,1.203562789817553,4.628558596369371,131.3770929691255,53.32989130129879,194.49531281089506,26231.187367844388,-3.637978807091713e-12,1069307.6749701325,point_estimate_sum_from_age_sex_only,1301881786.4753292
pm25,lri,China,2007,26561.66602678516,10721.438096693386,40158.44925215792,2.9882903827383505,1.1892183258169833,4.4890101279724055,122.48077030432584,48.65218164539992,177.383784396376,26561.66602678515,-7.275957614183426e-12,1028111.9697919774,point_estimate_sum_from_age_sex_only,1311423761.7638993
pm25,lri,China,2008,27388.82039871496,11182.503738526892,41543.31901774409,2.9586879877238887,1.2129073072477041,4.443845510232573,116.24750818905376,46.845740975381176,169.05537899768677,27388.820398714994,3.2741809263825417e-11,1002659.1797234248,point_estimate_sum_from_age_sex_only,1321138115.547406
pm25,lri,China,2009,28147.296908966866,11465.011482808783,41696.89088323718,2.9245473486707856,1.1961768017912222,4.309558315549295,110.66653194525692,44.52393303475216,158.32685427280927,28147.296908966862,-3.637978807091713e-12,971216.407918729,point_estimate_sum_from_age_sex_only,1330611557.2084239
pm25,lri,China,2010,28421.63813363909,11880.571753726193,42693.23841273379,2.8501085964717343,1.1778376483129636,4.248880848051373,102.73489636295776,42.469033606654385,148.07804097042833,28421.638133639102,1.0913936421275139e-11,902863.340810437,point_estimate_sum_from_age_sex_only,1339152823.2389724
pm25,lri,China,2011,28688.530391998844,12211.557238045763,42880.70175092506,2.7566428278963437,1.1627719496227096,4.0629604400518575,95.4477979702091,39.593166314009544,135.9567423226415,28688.530391998836,-7.275957614183426e-12,853516.1297471107,point_estimate_sum_from_age_sex_only,1346712413.6008554
pm25,lri,China,2012,29857.378554678344,12698.518542629401,43655.45543203182,2.7125895572980627,1.1444224259651805,3.992658171501191,90.38298760518758,36.838856929820864,130.5125990894608,29857.37855467835,7.275957614183426e-12,854782.6356214331,point_estimate_sum_from_age_sex_only,1354612582.056199
pm25,lri,China,2013,30408.91813285037,12833.589937382769,44156.49514284815,2.6158186646257815,1.1038805293644613,3.777509413443441,84.71545915629883,34.88500090806352,121.27953791033892,30408.918132850366,-3.637978807091713e-12,845060.1232925294,point_estimate_sum_from_age_sex_only,1363222750.5771422
pm25,lri,China,2014,31553.16376761746,13185.68978233815,45412.362701092905,2.565542285773999,1.0774152768847862,3.7178499003375434,79.68030875652826,32.75217276255347,114.88419981539161,31553.163767617458,-3.637978807091713e-12,836898.059053966,point_estimate_sum_from_age_sex_only,1372033341.6458244
pm25,lri,China,2015,32188.816730460403,13593.017490499678,46673.99170980783,2.4704169962416467,1.0452708259710128,3.5660213281382758,74.16743362515325,30.03700438726854,107.64481484392336,32188.816730460425,2.1827872842550278e-11,828365.838977196,point_estimate_sum_from_age_sex_only,1381422551.1668398
pm25,lri,China,2016,32426.392065542048,13842.948720935376,47341.28229280941,2.3505693191621346,1.008486586482051,3.4070444256176744,67.83891294863992,27.961765006270063,97.8466473012665,32426.392065542048,0.0,807935.9227522892,point_estimate_sum_from_age_sex_only,1391679368.0172982
pm25,lri,China,2017,31481.633344070255,13170.546045468047,46834.71704514681,2.174747934906186,0.9139334182594603,3.203258199011893,60.25570560858977,24.548836228697805,87.01569503386715,31481.633344070266,1.0913936421275139e-11,748595.6564672923,point_estimate_sum_from_age_sex_only,1401733000.1579177
pm25,lri,China,2018,30219.413094848052,12448.342972910754,44105.986016431016,1.9977549814555549,0.8246878406676549,2.896222150487232,53.317652737341255,21.584815257418988,77.78302437216402,30219.413094848063,1.0913936421275139e-11,681228.3097862551,point_estimate_sum_from_age_sex_only,1410660623.9968188
pm25,lri,China,2019,29008.26477336296,11858.671318404835,42916.73268111346,1.828106159904149,0.7472338856272439,2.6943764045315253,47.47611533609395,19.150300401756148,69.979829237448,29008.264773362967,7.275957614183426e-12,621739.6177381733,point_estimate_sum_from_age_sex_only,1418278589.3263948
pm25,lri,China,2020,25328.15401492518,10745.070622467876,38348.35392195993,1.5028590835323654,0.6359136147211736,2.261530577876894,35.980029052125026,14.960021873745502,53.14165117558675,25328.154014925207,2.546585164964199e-11,500373.8169996305,point_estimate_sum_from_age_sex_only,1424285105.745538
pm25,lri,China,2021,26449.23154579688,10757.092094315942,39788.558821485334,1.4970391324642276,0.6071523312125094,2.2180245144064,35.17709956299618,14.245470133927526,52.45952400231646,26449.23154579689,1.0913936421275139e-11,502584.6870297321,point_estimate_sum_from_age_sex_only,1428242111.8436139
pm25,lri,East Asia,1990,39619.60831570849,12832.630677659916,77340.36057922333,4.4033826319007705,1.4130212004407101,8.577060529826806,252.07195140971172,82.03805622882014,496.19013191761314,39619.6083157085,1.4551915228366852e-11,2746114.19262287,point_estimate_sum_from_age_sex_only,1220394792.6352584
pm25,lri,East Asia,1991,38990.12835796805,13477.513436651454,70145.55445470885,4.371887535414415,1.4885634827088647,7.954662277238391,249.41310837080562,87.938449781347,446.7734450504361,38990.12835796809,3.637978807091713e-11,2660648.7719136197,point_estimate_sum_from_age_sex_only,1237177211.0151722
pm25,lri,East Asia,1992,38398.968211683,13429.99022310511,63684.303209462734,4.36812809214245,1.5132966435210502,7.307672275410311,248.11479988560515,88.24904660369808,413.797969805845,38398.96821168304,3.637978807091713e-11,2572300.206817606,point_estimate_sum_from_age_sex_only,1250947489.8281004
pm25,lri,East Asia,1993,37588.924254511825,13340.511885430327,62472.13130335399,4.341678348870593,1.531116951214281,7.282693715171697,244.5335612747524,87.65878767203125,410.81605176227015,37588.92425451182,-7.275957614183426e-12,2464719.137743174,point_estimate_sum_from_age_sex_only,1262228196.221577
pm25,lri,East Asia,1994,36876.35333210043,13459.459126141888,64359.41068203937,4.326133324555626,1.580638408218524,7.595569874281903,241.63047557433197,89.69424662653282,423.84054097254267,36876.35333210045,2.1827872842550278e-11,2364539.9638683475,point_estimate_sum_from_age_sex_only,1271465955.9090178
pm25,lri,East Asia,1995,35854.72466192377,13809.406798448657,65844.74644604212,4.281683730770222,1.6623603947112915,7.903663964773216,236.35866642753135,91.86005411555702,435.84556215300677,35854.72466192375,-2.1827872842550278e-11,2238101.867577587,point_estimate_sum_from_age_sex_only,1278983544.787669
pm25,lri,East Asia,1996,34624.303047161244,14305.830565715469,57441.29732140707,4.216644978145665,1.7587945017705928,6.946694578586243,228.71877636605888,95.27218454348386,387.0135846710988,34624.30304716125,7.275957614183426e-12,2089239.3958689014,point_estimate_sum_from_age_sex_only,1285123018.4308662
pm25,lri,East Asia,1997,33550.480000364485,14020.142459219425,54356.77057998635,4.161527056351645,1.7262056865037478,6.746463711590195,221.34446333526122,95.80645616622859,354.68055487451846,33550.48000036448,-7.275957614183426e-12,1948779.3468526308,point_estimate_sum_from_age_sex_only,1290250456.8476858
pm25,lri,East Asia,1998,32660.43545682986,13780.0341061685,52271.80133919526,4.108514180817264,1.7394174179453652,6.5550530842553245,213.7654377938042,90.54996984354499,345.56019717372516,32660.43545682984,-1.8189894035458565e-11,1822314.945967308,point_estimate_sum_from_age_sex_only,1294803288.5892537
pm25,lri,East Asia,1999,31748.760195838648,13279.555545817326,50497.498623986685,4.028248176606853,1.695946488304348,6.42907581621201,205.0315800271619,87.3940699700651,329.39758688576353,31748.760195838662,1.4551915228366852e-11,1702402.7456730742,point_estimate_sum_from_age_sex_only,1299256918.6761632
pm25,lri,East Asia,2000,31129.91647588835,12559.485344368866,51022.297716322355,3.959069168786114,1.606406653368457,6.449151126790301,196.8097148261671,81.79310390986085,322.1036414886954,31129.91647588835,0.0,1605956.3493366248,point_estimate_sum_from_age_sex_only,1304099051.6318066
pm25,lri,East Asia,2001,30518.842526561486,12524.410594406087,48106.883587385884,3.8614947762729526,1.5945020346057592,6.147420592195227,187.7080895068545,78.09321148382851,292.74481506590905,30518.842526561482,-3.637978807091713e-12,1518806.6172908754,point_estimate_sum_from_age_sex_only,1309838130.4263265
pm25,lri,East Asia,2002,29750.986467492963,12316.406614775215,44566.94790330067,3.7271539030693557,1.5382202499879034,5.630660166647957,177.1940353002614,72.3012787609027,270.235697850283,29750.986467492952,-1.0913936421275139e-11,1426618.7461059433,point_estimate_sum_from_age_sex_only,1316379211.649598
pm25,lri,East Asia,2003,29345.445366941472,11879.486907581568,44299.36106928407,3.6319847768385567,1.468657657273853,5.499545727141152,167.09543474308265,67.51583696924865,249.301733525594,29345.445366941472,0.0,1345600.980846058,point_estimate_sum_from_age_sex_only,1323632174.6636906
pm25,lri,East Asia,2004,28895.381680905863,11450.333412839176,42474.62773709916,3.497613177810345,1.3845188264177595,5.1515486344557475,154.8516815001095,60.78707194813985,228.70129836874372,28895.381680905863,0.0,1258580.446480504,point_estimate_sum_from_age_sex_only,1331564630.9974709
pm25,lri,East Asia,2005,28423.391131023516,11006.89799667104,42614.230010124375,3.3343996540860856,1.2930994968820535,5.026001180662032,142.48594177402197,55.39562509407566,214.31365892689044,28423.39113102349,-2.546585164964199e-11,1180439.522028178,point_estimate_sum_from_age_sex_only,1340200042.748602
pm25,lri,East Asia,2006,27680.40777103629,10943.705340319193,41587.4499285703,3.1203985862658152,1.2245628084497522,4.668490594196804,129.71521345836683,52.511284509332796,191.67240432413777,27680.407771036284,-7.275957614183426e-12,1103756.693473267,point_estimate_sum_from_age_sex_only,1349502685.0102966
pm25,lri,East Asia,2007,28122.97889349778,11373.09715129147,42254.39258967948,3.0432199330208904,1.2142233331862526,4.545190519389359,121.24541408732725,48.189053908781645,175.69742341616015,28122.97889349777,-1.0913936421275139e-11,1062999.4073906816,point_estimate_sum_from_age_sex_only,1359303771.54587
pm25,lri,East Asia,2008,29158.781138600374,11994.369234243679,43902.163982103426,3.0266654418035754,1.2497420290797576,4.51861705072918,115.43694768779966,46.72168459863359,167.48104055868487,29158.78113860036,-1.4551915228366852e-11,1040196.056471725,point_estimate_sum_from_age_sex_only,1369247923.1561518
pm25,lri,East Asia,2009,29972.520857562416,12198.604563345556,44072.58416797656,2.9921590768678614,1.2214353068331085,4.3741349363100905,109.97926786253981,44.265908915385296,158.3452805424548,29972.520857562416,0.0,1008645.6079710441,point_estimate_sum_from_age_sex_only,1378935682.0429876
pm25,lri,East Asia,2010,30317.625344478576,12690.999448498258,45642.465719929874,2.9187218195131317,1.2089095409142192,4.342908719930415,102.20084008550589,42.33453420566661,147.98437761533435,30317.62534447857,-7.275957614183426e-12,940624.8751432303,point_estimate_sum_from_age_sex_only,1387680795.0717652
pm25,lri,East Asia,2011,30640.720107326506,13061.026105475696,45339.090175491605,2.8247907786984072,1.1939052692336947,4.134953408525407,95.08678275041564,39.54569767218002,135.53463655949437,30640.720107326517,1.0913936421275139e-11,891801.1059875825,point_estimate_sum_from_age_sex_only,1395438499.2152677
pm25,lri,East Asia,2012,31774.93480589327,13531.523402710864,46175.023501700474,2.772841795199429,1.1718391460054163,4.057406918378275,90.11764747549535,36.84650489437435,129.77788023060327,31774.93480589325,-2.1827872842550278e-11,892066.3001755234,point_estimate_sum_from_age_sex_only,1403529418.8838446
pm25,lri,East Asia,2013,32281.48495325457,13629.95424971876,46502.30794394255,2.6701568302671963,1.1272488088693433,3.8460101147168477,84.57696661991956,34.912749470542856,121.18688488604397,32281.48495325457,0.0,881443.4941052543,point_estimate_sum_from_age_sex_only,1412318537.7411299
pm25,lri,East Asia,2014,33508.18700538216,13994.107082469556,48256.73021780125,2.621465849360844,1.099946666298202,3.785834658232864,79.74112878779067,32.81195899341379,114.99637409115634,33508.18700538217,7.275957614183426e-12,874172.5699273123,point_estimate_sum_from_age_sex_only,1421303588.7823486
pm25,lri,East Asia,2015,34159.23581235489,14396.465471624295,49241.90429422713,2.525009085626991,1.066118146111021,3.623710655662181,74.3637264448742,30.154469278357286,108.05046094611394,34159.235812354884,-7.275957614183426e-12,865358.0806281529,point_estimate_sum_from_age_sex_only,1430846550.0452101
pm25,lri,East Asia,2016,34464.20172262288,14673.276789315656,50095.213757091624,2.407879569375585,1.0299095162556273,3.4747333621418948,68.2143174392031,28.131451598875234,98.43836626714304,34464.20172262289,1.4551915228366852e-11,845345.5305449724,point_estimate_sum_from_age_sex_only,1441245720.784612
pm25,lri,East Asia,2017,33413.61702877874,13972.548750204043,49459.91012287504,2.2260893026213373,0.9347825509740749,3.26298932478279,60.63487569949271,24.745842013313638,87.63099120279257,33413.61702877873,-7.275957614183426e-12,783161.6794859102,point_estimate_sum_from_age_sex_only,1451414990.2539907
pm25,lri,East Asia,2018,31992.7668245803,13200.677610951887,46828.1089617352,2.040563160256918,0.843685258527777,2.9542294322588676,53.65497533720809,21.771861046220828,78.11724031789483,31992.766824580303,3.637978807091713e-12,712633.8161256292,point_estimate_sum_from_age_sex_only,1460420788.8980925
pm25,lri,East Asia,2019,30687.719695878557,12546.585491677797,45184.84528187297,1.8659953299773246,0.7628722548607607,2.743004836594264,47.797092776132025,19.317400068657573,70.2845787016494,30687.719695878575,1.8189894035458565e-11,650986.0981322943,point_estimate_sum_from_age_sex_only,1468089083.2620583
pm25,lri,East Asia,2020,26840.95629574188,11354.845441993435,40434.26117205769,1.537743804720848,0.6494539355847366,2.2993744263573768,36.354269331712125,15.0433931620813,53.83166658673652,26840.956295741875,-3.637978807091713e-12,525882.1831757593,point_estimate_sum_from_age_sex_only,1474094264.8371174
pm25,lri,East Asia,2021,28160.5673109228,11419.822213319763,42088.55567065911,1.538275852496768,0.6222581792722105,2.2874012741824195,35.597820072828625,14.381221460435517,53.06344372443048,28160.5673109228,0.0,530133.1651509636,point_estimate_sum_from_age_sex_only,1478025007.6619737
pm25,lri,Global,1990,245033.84986465034,96726.26579517384,361202.97799983097,5.20759111832406,2.062305811201842,7.480601886549355,275.6718881051709,108.5789284335506,413.13914620974384,245033.8498646503,-2.9103830456733704e-11,15907490.17297439,point_estimate_sum_from_age_sex_only,5336096932.229502
pm25,lri,Global,1991,239766.14513518036,98982.56123288308,338381.967136567,5.051300808884346,2.081142761849723,7.137374939283622,266.2560887176002,109.64291677073145,389.1580191879668,239766.14513518033,-2.9103830456733704e-11,15396101.525529874,point_estimate_sum_from_age_sex_only,5419132117.9059
pm25,lri,Global,1992,237517.41501869194,99820.50279970138,346549.0898899019,4.9753170478534905,2.0891657355687943,7.013159908153329,259.7416482381002,109.106686619945,381.1630486768771,237517.41501869203,8.731149137020111e-11,15022259.052961653,point_estimate_sum_from_age_sex_only,5500052944.621854
pm25,lri,Global,1993,240344.17152488025,103391.59183067104,344557.0140558293,5.024527091842059,2.156396231502412,7.189424165684791,256.4807624019336,110.6094683938776,375.1664036706746,240344.17152488028,2.9103830456733704e-11,14822815.521218406,point_estimate_sum_from_age_sex_only,5580094995.3990345
pm25,lri,Global,1994,240665.0777848033,106199.49065068032,346891.2118180464,4.990010875269832,2.1917702740176734,7.154039020168207,253.2812841475795,112.3803185615912,372.39463223753324,240665.0777848033,0.0,14654119.750306215,point_estimate_sum_from_age_sex_only,5657382425.923679
pm25,lri,Global,1995,241293.94933115298,107771.648751006,350614.6968685676,4.9718858829927575,2.213641813312212,7.161753564478674,249.70766831858768,112.05271275086616,369.77031180292096,241293.94933115304,5.820766091346741e-11,14452431.644690791,point_estimate_sum_from_age_sex_only,5732260912.810987
pm25,lri,Global,1996,240112.68932612916,106373.68781874934,345858.388639075,4.9076428574513224,2.1702886418405103,6.973134385519044,245.012054405133,108.66904847197411,360.8782695809578,240112.6893261293,1.4551915228366852e-10,14202768.821025489,point_estimate_sum_from_age_sex_only,5807014948.029641
pm25,lri,Global,1997,239688.0669640879,105277.14091460886,338303.52054975345,4.863287797261324,2.1366694595167806,6.865575859916311,240.57417139632346,105.237417227365,343.6199873494146,239688.06696408786,-2.9103830456733704e-11,13967700.237601167,point_estimate_sum_from_age_sex_only,5882087828.015764
pm25,lri,Global,1998,240106.20674249262,105283.97484545081,340651.57279120095,4.825971541178822,2.118831600702808,6.883663000093788,236.95200408480073,103.04174266148455,337.5571186209044,240106.20674249265,2.9103830456733704e-11,13788932.0576423,point_estimate_sum_from_age_sex_only,5957161256.516755
pm25,lri,Global,1999,239662.0117043123,104586.13978220442,341140.5091816019,4.753850149041675,2.079225400983976,6.795611488851074,232.5632796671175,100.31491005842348,334.63703974033604,239662.0117043122,-8.731149137020111e-11,13585591.432239883,point_estimate_sum_from_age_sex_only,6032316614.496127
pm25,lri,Global,2000,236700.6633776665,102714.50560245448,343985.0021599194,4.620115746113436,2.001606798311111,6.72405821085326,226.6702443180276,99.96944397398994,333.08469879771576,236700.66337766653,2.9103830456733704e-11,13322158.333656605,point_estimate_sum_from_age_sex_only,6108324665.823928
pm25,lri,Global,2001,232300.7231419967,101587.18644888554,333815.56588431203,4.456225292419796,1.9459446572156003,6.3881631428471595,219.43964097252328,97.37974514793335,324.2440015006365,232300.7231419966,-1.1641532182693481e-10,12995270.942235082,point_estimate_sum_from_age_sex_only,6185847765.298689
pm25,lri,Global,2002,231841.46229824878,101773.52493356874,333584.12265465857,4.383983660618139,1.9232081213810552,6.279860757161062,213.59075708581332,94.51445703601783,315.22665119895623,231841.46229824904,2.6193447411060333e-10,12740613.494303089,point_estimate_sum_from_age_sex_only,6264778165.123593
pm25,lri,Global,2003,231868.29583766474,101310.21087942152,332595.9603775222,4.321761087425269,1.8884732915087064,6.172967847025277,207.32207090029996,91.53898755240448,298.2905821745785,231868.2958376648,5.820766091346741e-11,12474226.412523592,point_estimate_sum_from_age_sex_only,6345489904.801605
pm25,lri,Global,2004,228942.67642480234,100210.27429787417,328585.98854255525,4.203272607299286,1.8404052260424804,5.975143963730521,200.22364393150693,86.96813048034994,284.91816624737817,228942.6764248024,5.820766091346741e-11,12170552.1441057,point_estimate_sum_from_age_sex_only,6427690231.15512
pm25,lri,Global,2005,229325.35844576504,99672.74567999241,327360.55736280675,4.131453299922957,1.8006698523552749,5.885615646273755,193.54987393736366,83.23371099458078,275.0020294364782,229325.35844576504,0.0,11902032.796849435,point_estimate_sum_from_age_sex_only,6512403441.711815
pm25,lri,Global,2006,227817.56505505356,97615.44041102153,322404.9577697591,4.0212564320066075,1.7175599038990526,5.692368335327422,187.53329124420551,80.24418092598509,265.870319599658,227817.56505505354,-2.9103830456733704e-11,11691124.480078125,point_estimate_sum_from_age_sex_only,6598509740.708002
pm25,lri,Global,2007,229943.56440793196,97511.92225319362,325758.5129544219,3.9694044917676696,1.677147209637886,5.6116043551140855,183.42426762707018,78.4037017794956,259.04024739134195,229943.564407932,2.9103830456733704e-11,11602950.10900545,point_estimate_sum_from_age_sex_only,6687408335.134284
pm25,lri,Global,2008,233033.76992283438,97941.56332020668,329956.23342985404,3.9329526946203384,1.6468364933630986,5.578931120677553,179.92237405794472,76.3013344445451,254.57656828640597,233033.76992283436,-2.9103830456733704e-11,11539620.857820006,point_estimate_sum_from_age_sex_only,6777597863.163186
pm25,lri,Global,2009,234977.43655205198,97889.98490721502,332732.083290464,3.883271648204247,1.6119208617534908,5.511103279142621,176.50530881111138,73.95874747298473,254.25440855484652,234977.43655205204,5.820766091346741e-11,11461336.923188347,point_estimate_sum_from_age_sex_only,6870903465.192087
pm25,lri,Global,2010,237476.13761129088,97448.430573958,338677.0939078834,3.842359472247398,1.5724952408047044,5.493833626994357,172.98443283490366,71.13458020479581,251.05837528185626,237476.13761129073,-1.4551915228366852e-10,11335450.00134156,point_estimate_sum_from_age_sex_only,6963212452.614988
pm25,lri,Global,2011,241750.95699140237,99585.19916615752,343272.5243547738,3.8329280412531266,1.580049290776418,5.4585925161641295,171.47655370158185,70.8996181407218,247.90065377837053,241750.9569914023,-8.731149137020111e-11,11338670.413307332,point_estimate_sum_from_age_sex_only,7051130106.451061
pm25,lri,Global,2012,249233.05606850475,102656.56665969902,357343.5518204573,3.861121327288488,1.592372660094727,5.5429246123241445,172.22735652705668,71.41069457091466,255.68953289039123,249233.05606850478,2.9103830456733704e-11,11536121.623867922,point_estimate_sum_from_age_sex_only,7139673344.797421
pm25,lri,Global,2013,258034.67317573793,106179.19110429061,372934.9976505531,3.9105007746667884,1.6126354626428556,5.658434247013067,174.2121095901933,72.61098536154459,262.5298094149568,258034.67317573787,-5.820766091346741e-11,11816251.308485828,point_estimate_sum_from_age_sex_only,7230418363.915119
pm25,lri,Global,2014,265890.40550933976,109353.60592488512,383509.08941835316,3.945508236255125,1.6249041667654995,5.7046022382858075,175.1391430955185,73.89257009584726,258.74626884827234,265890.4055093399,1.1641532182693481e-10,12011694.954399426,point_estimate_sum_from_age_sex_only,7321445831.531868
pm25,lri,Global,2015,273987.38930870563,113096.33871279101,394041.4848862064,3.96657943103846,1.6410171783282481,5.713917876109793,174.99859058819294,76.05550330463107,257.9855222540187,273987.38930870604,4.0745362639427185e-10,12160715.038379533,point_estimate_sum_from_age_sex_only,7413467598.827489
pm25,lri,Global,2016,276749.74918532954,114927.50627339593,398861.2190161132,3.920701947968559,1.6305720177292768,5.6592326247893485,171.64425153400435,75.8442747488661,252.23832256682851,276749.74918532936,-1.7462298274040222e-10,12078010.416386599,point_estimate_sum_from_age_sex_only,7504285123.06004
pm25,lri,Global,2017,277036.5532114278,115414.05115286537,401921.8050007994,3.83843650620016,1.6026523329809303,5.577663319296502,166.86768034834995,75.15240149813151,243.5906362159971,277036.5532114278,0.0,11832812.110258048,point_estimate_sum_from_age_sex_only,7595015098.529398
pm25,lri,Global,2018,275120.2763694507,114626.3044705335,400996.0663885883,3.743580959881908,1.5655484870689393,5.467607431563215,162.3585741878954,72.94780108540819,233.3907427210716,275120.2763694508,1.1641532182693481e-10,11545997.773361286,point_estimate_sum_from_age_sex_only,7683169667.224264
pm25,lri,Global,2019,272002.84391678416,114427.65455736018,399357.0645391899,3.6358220752676873,1.5313550836012793,5.333176415077237,157.42716525600784,70.84840264002452,228.46605691682612,272002.84391678404,-1.1641532182693481e-10,11199151.927651193,point_estimate_sum_from_age_sex_only,7769115347.66265
pm25,lri,Global,2020,235204.8468598624,102514.19596574667,333633.40956474055,3.0895982164127176,1.3455151646547265,4.379314684345834,131.06575782378042,60.406987004242154,192.3487510418613,235204.8468598625,1.1641532182693481e-10,9344264.684126751,point_estimate_sum_from_age_sex_only,7849817160.988018
pm25,lri,Global,2021,229989.61406434633,101548.96622947576,327053.64552844554,2.9713188710464564,1.309697874982495,4.190963483785126,123.96492196269277,57.556966612098414,182.9018171825347,229989.6140643465,1.7462298274040222e-10,8858741.05112108,point_estimate_sum_from_age_sex_only,7922763197.366718
